Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  [87] __gnu_cxx::new_allocator<unsigned char>::new_allocator(__gnu_cxx::new_allocator<unsigned char> const&) [244] std::enable_if<std::__sp_compatible_with<std::vector<unsigned char, std::allocator<unsigned char> >*, std::vector<unsigned char, std::allocator<unsigned char> > const*>::value, std::__shared_ptr<std::vector<unsigned char, std::allocator<unsigned char> > const, (__gnu_cxx::_Lock_policy)2>&>::type std::__shared_ptr<std::vector<unsigned char, std::allocator<unsigned char> > const, (__gnu_cxx::_Lock_policy)2>::operator=<std::vector<unsigned char, std::allocator<unsigned char> > >(std::__shared_ptr<std::vector<unsigned char, std::allocator<unsigned char> >, (__gnu_cxx::_Lock_policy)2> const&) [114] unsigned char* std::__relocate_a<unsigned char*, unsigned char*, std::allocator<unsigned char> >(unsigned char*, unsigned char*, unsigned char*, std::allocator<unsigned char>&)
 [107] __gnu_cxx::new_allocator<unsigned char>::new_allocator() [146] std::__shared_ptr<std::vector<unsigned char, std::allocator<unsigned char> >, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr() [9] unsigned char* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*>(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*)
  [78] __gnu_cxx::new_allocator<unsigned char>::~new_allocator() [211] std::_List_iterator<TestInfo>::_List_iterator(std::__detail::_List_node_base*) [334] _IO_FILE** std::__copy_move_a<false, _IO_FILE* const*, _IO_FILE**>(_IO_FILE* const*, _IO_FILE* const*, _IO_FILE**)
 [221] __gnu_cxx::__alloc_traits<std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > >, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > >::_S_select_on_copy(std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > const&) [245] std::_List_iterator<TestInfo>::operator++() [61] unsigned char* std::__copy_move_a<false, unsigned char const*, unsigned char*>(unsigned char const*, unsigned char const*, unsigned char*)
 [104] __gnu_cxx::__alloc_traits<std::allocator<unsigned char>, unsigned char>::_S_select_on_copy(std::allocator<unsigned char> const&) [132] std::__shared_count<(__gnu_cxx::_Lock_policy)2>::~__shared_count() [335] _IO_FILE** std::__copy_move_a1<false, _IO_FILE* const*, _IO_FILE**>(_IO_FILE* const*, _IO_FILE* const*, _IO_FILE**)
 [185] __gnu_cxx::__aligned_membuf<TestInfo>::_M_ptr() [246] std::__shared_count<(__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_count<(__gnu_cxx::_Lock_policy)2> const&) [33] unsigned char* std::__copy_move_a1<false, unsigned char const*, unsigned char*>(unsigned char const*, unsigned char const*, unsigned char*)
 [186] __gnu_cxx::__aligned_membuf<TestInfo>::_M_addr() [247] std::__allocated_ptr<std::allocator<std::_List_node<TestInfo> > >::__allocated_ptr(std::allocator<std::_List_node<TestInfo> >&, std::_List_node<TestInfo>*) [336] _IO_FILE** std::__copy_move_a2<false, _IO_FILE* const*, _IO_FILE**>(_IO_FILE* const*, _IO_FILE* const*, _IO_FILE**)
 [164] __gnu_cxx::__normal_iterator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > >::__normal_iterator(std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const* const&) [248] std::__allocated_ptr<std::allocator<std::_List_node<TestInfo> > >::~__allocated_ptr() [34] unsigned char* std::__copy_move_a2<false, unsigned char const*, unsigned char*>(unsigned char const*, unsigned char const*, unsigned char*)
 [147] __gnu_cxx::__normal_iterator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > >::operator++() [249] std::__allocated_ptr<std::allocator<std::_List_node<TestInfo> > >::operator=(decltype(nullptr)) [115] std::enable_if<std::__is_bitwise_relocatable<unsigned char, void>::value, unsigned char*>::type std::__relocate_a_1<unsigned char, unsigned char>(unsigned char*, unsigned char*, unsigned char*, std::allocator<unsigned char>&)
  [86] __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >::__normal_iterator(unsigned char const* const&) [250] std::__uniq_ptr_data<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true, true>::__uniq_ptr_impl() [117] std::__size_to_integer(unsigned long)
  [98] __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >::__normal_iterator(unsigned char* const&) [140] std::__uniq_ptr_impl<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_ptr() [23] std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > >, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*>(__gnu_cxx::__normal_iterator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > >, __gnu_cxx::__normal_iterator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > >, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*)
 [144] bool __gnu_cxx::operator!=<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > >(__gnu_cxx::__normal_iterator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > > const&, __gnu_cxx::__normal_iterator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > > const&) [251] std::__uniq_ptr_impl<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::__uniq_ptr_impl() [10] unsigned char* std::uninitialized_copy<__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*>(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*)
 [136] testing::AssertionResult::operator bool() const [143] std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_release() [337] _IO_FILE** std::uninitialized_copy<_IO_FILE* const*, _IO_FILE**>(_IO_FILE* const*, _IO_FILE* const*, _IO_FILE**)
 [268] __gnu_cxx::new_allocator<_IO_FILE*>::_M_max_size() const [203] std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_add_ref_copy() [24] std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >* std::uninitialized_copy<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*>(std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*)
 [275] __gnu_cxx::new_allocator<_IO_FILE*>::max_size() const [317] std::allocator_traits<std::allocator<_IO_FILE*> >::deallocate(std::allocator<_IO_FILE*>&, _IO_FILE**, unsigned long) [62] unsigned char* std::uninitialized_copy<unsigned char const*, unsigned char*>(unsigned char const*, unsigned char const*, unsigned char*)
 [222] __gnu_cxx::new_allocator<std::_List_node<TestInfo> >::_M_max_size() const [284] std::allocator_traits<std::allocator<_IO_FILE*> >::allocate(std::allocator<_IO_FILE*>&, unsigned long) [338] std::iterator_traits<_IO_FILE* const*>::iterator_category std::__iterator_category<_IO_FILE* const*>(_IO_FILE* const* const&)
 [187] __gnu_cxx::new_allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > >::_M_max_size() const [278] std::allocator_traits<std::allocator<_IO_FILE*> >::max_size(std::allocator<_IO_FILE*> const&) [265] std::iterator_traits<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*>::iterator_category std::__iterator_category<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*>(std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const* const&)
 [223] __gnu_cxx::new_allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > >::max_size() const [252] std::allocator_traits<std::allocator<std::_List_node<TestInfo> > >::deallocate(std::allocator<std::_List_node<TestInfo> >&, std::_List_node<TestInfo>*, unsigned long) [182] std::iterator_traits<unsigned char const*>::iterator_category std::__iterator_category<unsigned char const*>(unsigned char const* const&)
  [74] __gnu_cxx::new_allocator<unsigned char>::_M_max_size() const [49] void std::allocator_traits<std::allocator<std::_List_node<TestInfo> > >::destroy<TestInfo>(std::allocator<std::_List_node<TestInfo> >&, TestInfo*) [118] std::iterator_traits<unsigned char*>::iterator_category std::__iterator_category<unsigned char*>(unsigned char* const&)
  [81] __gnu_cxx::new_allocator<unsigned char>::max_size() const [253] std::allocator_traits<std::allocator<std::_List_node<TestInfo> > >::allocate(std::allocator<std::_List_node<TestInfo> >&, unsigned long) [272] unsigned char* std::uninitialized_fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&)
 [131] __gnu_cxx::__normal_iterator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > >::base() const [15] void std::allocator_traits<std::allocator<std::_List_node<TestInfo> > >::construct<TestInfo, TestInfo const&>(std::allocator<std::_List_node<TestInfo> >&, TestInfo*, TestInfo const&) [25] std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > >, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > >(__gnu_cxx::__normal_iterator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > >, __gnu_cxx::__normal_iterator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > >, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > >&)
 [148] __gnu_cxx::__normal_iterator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > >::operator*() const [204] std::allocator_traits<std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > >::deallocate(std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > >&, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*, unsigned long) [11] unsigned char* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*, unsigned char>(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*, std::allocator<unsigned char>&)
  [28] __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >::base() const [254] std::allocator_traits<std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > >::select_on_container_copy_construction(std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > const&) [339] _IO_FILE** std::__uninitialized_copy_a<_IO_FILE* const*, _IO_FILE**, _IO_FILE*>(_IO_FILE* const*, _IO_FILE* const*, _IO_FILE**, std::allocator<_IO_FILE*>&)
 [224] std::_Vector_base<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > >::_M_get_Tp_allocator() const [205] std::allocator_traits<std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > >::allocate(std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > >&, unsigned long) [26] std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >* std::__uninitialized_copy_a<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > >(std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > >&)
